Kod;Rodzaje towarów;Rok;Wartosc;Jednostka miary
6040000000;chleb pszenno-żytni - za 0,5kg;2001;1,31;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2002;1,25;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2003;1,17;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2004;1,27;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2005;1,26;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2006;1,29;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2007;1,5;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2008;1,73;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2009;1,75;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2010;1,79;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2011;2,02;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2012;2,07;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2013;2,06;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2014;2,03;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2015;2,05;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;1999;8,64;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2000;11,87;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2001;13,86;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2002;13,71;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2003;11,79;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2004;13,06;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2005;12,8;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2006;11,82;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2007;11,71;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2008;12,3;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2009;13,43;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2010;12,96;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2011;13,47;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2012;14,18;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2013;14,03;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2014;13,25;zł
6040000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2015;11,8;zł
6040000000;kiełbasa sucha - za 1kg;1999;20,62;zł
6040000000;kiełbasa sucha - za 1kg;2000;21,47;zł
6040000000;kiełbasa sucha - za 1kg;2001;23,25;zł
6040000000;kiełbasa sucha - za 1kg;2002;23,84;zł
6040000000;kiełbasa sucha - za 1kg;2003;22,81;zł
6040000000;kiełbasa sucha - za 1kg;2004;23,13;zł
6040000000;kiełbasa sucha - za 1kg;2005;24,04;zł
6040000000;kiełbasa sucha - za 1kg;2006;24,25;zł
6040000000;kiełbasa sucha - za 1kg;2007;23,7;zł
6040000000;kiełbasa sucha - za 1kg;2008;24,38;zł
6040000000;kiełbasa sucha - za 1kg;2009;26,61;zł
6040000000;kiełbasa sucha - za 1kg;2010;27,24;zł
6040000000;kiełbasa sucha - za 1kg;2011;26,96;zł
6040000000;kiełbasa sucha - za 1kg;2012;28,32;zł
6040000000;kiełbasa sucha - za 1kg;2013;29,42;zł
6040000000;kiełbasa sucha - za 1kg;2014;30,52;zł
6040000000;kiełbasa sucha - za 1kg;2015;29,67;zł
6040000000;ser twarogowy półtłusty - za 1kg;1999;7,47;zł
6040000000;ser twarogowy półtłusty - za 1kg;2000;8,38;zł
6040000000;ser twarogowy półtłusty - za 1kg;2001;8,66;zł
6040000000;ser twarogowy półtłusty - za 1kg;2002;8,8;zł
6040000000;ser twarogowy półtłusty - za 1kg;2003;8,94;zł
6040000000;ser twarogowy półtłusty - za 1kg;2004;9,14;zł
6040000000;ser twarogowy półtłusty - za 1kg;2005;9,56;zł
6040000000;ser twarogowy półtłusty - za 1kg;2006;9,67;zł
6040000000;ser twarogowy półtłusty - za 1kg;2007;10,02;zł
6040000000;ser twarogowy półtłusty - za 1kg;2008;11,43;zł
6040000000;ser twarogowy półtłusty - za 1kg;2009;11,5;zł
6040000000;ser twarogowy półtłusty - za 1kg;2010;11,95;zł
6040000000;ser twarogowy półtłusty - za 1kg;2011;12,14;zł
6040000000;ser twarogowy półtłusty - za 1kg;2012;12,12;zł
6040000000;ser twarogowy półtłusty - za 1kg;2013;12,52;zł
6040000000;ser twarogowy półtłusty - za 1kg;2014;12,88;zł
6040000000;ser twarogowy półtłusty - za 1kg;2015;12,55;zł
6040000000;jaja kurze świeże - za 1szt.;1999;0,28;zł
6040000000;jaja kurze świeże - za 1szt.;2000;0,34;zł
6040000000;jaja kurze świeże - za 1szt.;2001;0,35;zł
6040000000;jaja kurze świeże - za 1szt.;2002;0,31;zł
6040000000;jaja kurze świeże - za 1szt.;2003;0,34;zł
6040000000;jaja kurze świeże - za 1szt.;2004;0,38;zł
6040000000;jaja kurze świeże - za 1szt.;2005;0,34;zł
6040000000;jaja kurze świeże - za 1szt.;2006;0,35;zł
6040000000;jaja kurze świeże - za 1szt.;2007;0,37;zł
6040000000;jaja kurze świeże - za 1szt.;2008;0,39;zł
6040000000;jaja kurze świeże - za 1szt.;2009;0,42;zł
6040000000;jaja kurze świeże - za 1szt.;2010;0,46;zł
6040000000;jaja kurze świeże - za 1szt.;2011;0,42;zł
6040000000;jaja kurze świeże - za 1szt.;2012;0,58;zł
6040000000;jaja kurze świeże - za 1szt.;2013;0,53;zł
6040000000;jaja kurze świeże - za 1szt.;2014;0,49;zł
6040000000;jaja kurze świeże - za 1szt.;2015;0,48;zł
6040000000;czekolada mleczna - za 100g;1999;2,1;zł
6040000000;czekolada mleczna - za 100g;2000;2,22;zł
6040000000;czekolada mleczna - za 100g;2001;2,39;zł
6040000000;czekolada mleczna - za 100g;2002;2,54;zł
6040000000;czekolada mleczna - za 100g;2003;2,69;zł
6040000000;czekolada mleczna - za 100g;2004;2,95;zł
6040000000;czekolada mleczna - za 100g;2005;3,13;zł
6040000000;czekolada mleczna - za 100g;2006;3,22;zł
6040000000;czekolada mleczna - za 100g;2007;3,21;zł
6040000000;czekolada mleczna - za 100g;2008;3,25;zł
6040000000;czekolada mleczna - za 100g;2009;3,31;zł
6040000000;czekolada mleczna - za 100g;2010;3,36;zł
6040000000;czekolada mleczna - za 100g;2011;3,47;zł
6040000000;czekolada mleczna - za 100g;2012;3,54;zł
6040000000;czekolada mleczna - za 100g;2013;3,57;zł
6040000000;czekolada mleczna - za 100g;2014;3,54;zł
6040000000;czekolada mleczna - za 100g;2015;3,55;zł
6040000000;kawa naturalna mielona - za 250g;1999;6,58;zł
6040000000;kawa naturalna mielona - za 250g;2000;6,27;zł
6040000000;kawa naturalna mielona - za 250g;2001;5,46;zł
6040000000;kawa naturalna mielona - za 250g;2002;4,59;zł
6040000000;kawa naturalna mielona - za 250g;2003;4,26;zł
6040000000;kawa naturalna mielona - za 250g;2004;4,16;zł
6040000000;kawa naturalna mielona - za 250g;2005;4,2;zł
6040000000;kawa naturalna mielona - za 250g;2006;4,54;zł
6040000000;kawa naturalna mielona - za 250g;2007;5,16;zł
6040000000;kawa naturalna mielona - za 250g;2008;5,63;zł
6040000000;kawa naturalna mielona - za 250g;2009;5,8;zł
6040000000;kawa naturalna mielona - za 250g;2010;5,44;zł
6040000000;kawa naturalna mielona - za 250g;2011;6,69;zł
6040000000;kawa naturalna mielona - za 250g;2012;7,46;zł
6040000000;kawa naturalna mielona - za 250g;2013;6,71;zł
6040000000;kawa naturalna mielona - za 250g;2014;6,48;zł
6040000000;kawa naturalna mielona - za 250g;2015;6,67;zł
6040000000;herbata czarna, liściasta - za 100g;1999;1,83;zł
6040000000;herbata czarna, liściasta - za 100g;2000;1,89;zł
6040000000;herbata czarna, liściasta - za 100g;2001;2,04;zł
6040000000;herbata czarna, liściasta - za 100g;2002;2,03;zł
6040000000;herbata czarna, liściasta - za 100g;2003;2,04;zł
6040000000;herbata czarna, liściasta - za 100g;2004;2,11;zł
6040000000;herbata czarna, liściasta - za 100g;2005;2,17;zł
6040000000;herbata czarna, liściasta - za 100g;2006;2,15;zł
6040000000;herbata czarna, liściasta - za 100g;2007;2,33;zł
6040000000;herbata czarna, liściasta - za 100g;2008;2,76;zł
6040000000;herbata czarna, liściasta - za 100g;2009;3,05;zł
6040000000;herbata czarna, liściasta - za 100g;2010;3,4;zł
6040000000;herbata czarna, liściasta - za 100g;2011;3,53;zł
6040000000;herbata czarna, liściasta - za 100g;2012;3,71;zł
6040000000;herbata czarna, liściasta - za 100g;2013;3,75;zł
6040000000;herbata czarna, liściasta - za 100g;2014;3,88;zł
6040000000;herbata czarna, liściasta - za 100g;2015;3,95;zł
6040000000;sok jabłkowy - za 1l;1999;2,87;zł
6040000000;sok jabłkowy - za 1l;2000;3,39;zł
6040000000;sok jabłkowy - za 1l;2001;3,4;zł
6040000000;sok jabłkowy - za 1l;2002;3,12;zł
6040000000;sok jabłkowy - za 1l;2003;2,91;zł
6040000000;sok jabłkowy - za 1l;2004;2,89;zł
6040000000;sok jabłkowy - za 1l;2005;2,85;zł
6040000000;sok jabłkowy - za 1l;2006;2,83;zł
6040000000;sok jabłkowy - za 1l;2007;2,98;zł
6040000000;sok jabłkowy - za 1l;2008;3,43;zł
6040000000;sok jabłkowy - za 1l;2009;3,63;zł
6040000000;sok jabłkowy - za 1l;2010;3,66;zł
6040000000;sok jabłkowy - za 1l;2011;3,84;zł
6040000000;sok jabłkowy - za 1l;2012;3,84;zł
6040000000;sok jabłkowy - za 1l;2013;3,68;zł
6040000000;sok jabłkowy - za 1l;2014;3,46;zł
6040000000;sok jabłkowy - za 1l;2015;3,41;zł
6220000000;chleb pszenno-żytni - za 0,5kg;1999;;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2000;;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2001;1,24;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2002;1,25;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2003;1,3;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2004;1,38;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2005;1,29;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2006;1,18;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2007;1,41;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2008;1,71;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2009;1,78;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2010;1,88;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2011;2,16;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2012;2,21;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2013;2,2;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2014;2,18;zł
6220000000;chleb pszenno-żytni - za 0,5kg;2015;2,15;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;1999;8,9;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2000;12,2;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2001;13,48;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2002;13,56;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2003;12,21;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2004;13,39;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2005;12,96;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2006;12,51;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2007;12,56;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2008;13,47;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2009;14,18;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2010;13,29;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2011;13,6;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2012;15,08;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2013;14,79;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2014;14,48;zł
6220000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2015;13,33;zł
6220000000;kiełbasa sucha - za 1kg;1999;19,48;zł
6220000000;kiełbasa sucha - za 1kg;2000;21,61;zł
6220000000;kiełbasa sucha - za 1kg;2001;23,81;zł
6220000000;kiełbasa sucha - za 1kg;2002;24,42;zł
6220000000;kiełbasa sucha - za 1kg;2003;23,48;zł
6220000000;kiełbasa sucha - za 1kg;2004;25,04;zł
6220000000;kiełbasa sucha - za 1kg;2005;25,65;zł
6220000000;kiełbasa sucha - za 1kg;2006;26,24;zł
6220000000;kiełbasa sucha - za 1kg;2007;26,25;zł
6220000000;kiełbasa sucha - za 1kg;2008;27,57;zł
6220000000;kiełbasa sucha - za 1kg;2009;29,36;zł
6220000000;kiełbasa sucha - za 1kg;2010;28,31;zł
6220000000;kiełbasa sucha - za 1kg;2011;28,79;zł
6220000000;kiełbasa sucha - za 1kg;2012;31,99;zł
6220000000;kiełbasa sucha - za 1kg;2013;31,45;zł
6220000000;kiełbasa sucha - za 1kg;2014;30,6;zł
6220000000;kiełbasa sucha - za 1kg;2015;29,48;zł
6220000000;ser twarogowy półtłusty - za 1kg;1999;7,63;zł
6220000000;ser twarogowy półtłusty - za 1kg;2000;8,58;zł
6220000000;ser twarogowy półtłusty - za 1kg;2001;9,05;zł
6220000000;ser twarogowy półtłusty - za 1kg;2002;9,18;zł
6220000000;ser twarogowy półtłusty - za 1kg;2003;9,19;zł
6220000000;ser twarogowy półtłusty - za 1kg;2004;9,4;zł
6220000000;ser twarogowy półtłusty - za 1kg;2005;9,68;zł
6220000000;ser twarogowy półtłusty - za 1kg;2006;9,71;zł
6220000000;ser twarogowy półtłusty - za 1kg;2007;10,55;zł
6220000000;ser twarogowy półtłusty - za 1kg;2008;12,54;zł
6220000000;ser twarogowy półtłusty - za 1kg;2009;12,96;zł
6220000000;ser twarogowy półtłusty - za 1kg;2010;13,18;zł
6220000000;ser twarogowy półtłusty - za 1kg;2011;13,14;zł
6220000000;ser twarogowy półtłusty - za 1kg;2012;13,34;zł
6220000000;ser twarogowy półtłusty - za 1kg;2013;12,84;zł
6220000000;ser twarogowy półtłusty - za 1kg;2014;13,21;zł
6220000000;ser twarogowy półtłusty - za 1kg;2015;12,88;zł
6220000000;jaja kurze świeże - za 1szt.;1999;0,25;zł
6220000000;jaja kurze świeże - za 1szt.;2000;0,34;zł
6220000000;jaja kurze świeże - za 1szt.;2001;0,32;zł
6220000000;jaja kurze świeże - za 1szt.;2002;0,28;zł
6220000000;jaja kurze świeże - za 1szt.;2003;0,33;zł
6220000000;jaja kurze świeże - za 1szt.;2004;0,36;zł
6220000000;jaja kurze świeże - za 1szt.;2005;0,34;zł
6220000000;jaja kurze świeże - za 1szt.;2006;0,37;zł
6220000000;jaja kurze świeże - za 1szt.;2007;0,4;zł
6220000000;jaja kurze świeże - za 1szt.;2008;0,43;zł
6220000000;jaja kurze świeże - za 1szt.;2009;0,46;zł
6220000000;jaja kurze świeże - za 1szt.;2010;0,48;zł
6220000000;jaja kurze świeże - za 1szt.;2011;0,48;zł
6220000000;jaja kurze świeże - za 1szt.;2012;0,66;zł
6220000000;jaja kurze świeże - za 1szt.;2013;0,61;zł
6220000000;jaja kurze świeże - za 1szt.;2014;0,53;zł
6220000000;jaja kurze świeże - za 1szt.;2015;0,52;zł
6220000000;czekolada mleczna - za 100g;1999;2,09;zł
6220000000;czekolada mleczna - za 100g;2000;2,23;zł
6220000000;czekolada mleczna - za 100g;2001;2,32;zł
6220000000;czekolada mleczna - za 100g;2002;2,44;zł
6220000000;czekolada mleczna - za 100g;2003;2,54;zł
6220000000;czekolada mleczna - za 100g;2004;2,73;zł
6220000000;czekolada mleczna - za 100g;2005;3,02;zł
6220000000;czekolada mleczna - za 100g;2006;3,04;zł
6220000000;czekolada mleczna - za 100g;2007;3,08;zł
6220000000;czekolada mleczna - za 100g;2008;3,14;zł
6220000000;czekolada mleczna - za 100g;2009;3,23;zł
6220000000;czekolada mleczna - za 100g;2010;3,3;zł
6220000000;czekolada mleczna - za 100g;2011;3,28;zł
6220000000;czekolada mleczna - za 100g;2012;3,43;zł
6220000000;czekolada mleczna - za 100g;2013;3,4;zł
6220000000;czekolada mleczna - za 100g;2014;3,35;zł
6220000000;czekolada mleczna - za 100g;2015;3,66;zł
6220000000;kawa naturalna mielona - za 250g;1999;6,61;zł
6220000000;kawa naturalna mielona - za 250g;2000;6,38;zł
6220000000;kawa naturalna mielona - za 250g;2001;5,58;zł
6220000000;kawa naturalna mielona - za 250g;2002;4,58;zł
6220000000;kawa naturalna mielona - za 250g;2003;4,48;zł
6220000000;kawa naturalna mielona - za 250g;2004;4,51;zł
6220000000;kawa naturalna mielona - za 250g;2005;4,64;zł
6220000000;kawa naturalna mielona - za 250g;2006;4,73;zł
6220000000;kawa naturalna mielona - za 250g;2007;5,24;zł
6220000000;kawa naturalna mielona - za 250g;2008;6,01;zł
6220000000;kawa naturalna mielona - za 250g;2009;6,17;zł
6220000000;kawa naturalna mielona - za 250g;2010;6,33;zł
6220000000;kawa naturalna mielona - za 250g;2011;7;zł
6220000000;kawa naturalna mielona - za 250g;2012;7,61;zł
6220000000;kawa naturalna mielona - za 250g;2013;6,97;zł
6220000000;kawa naturalna mielona - za 250g;2014;6,56;zł
6220000000;kawa naturalna mielona - za 250g;2015;6,99;zł
6220000000;herbata czarna, liściasta - za 100g;1999;1,87;zł
6220000000;herbata czarna, liściasta - za 100g;2000;2,03;zł
6220000000;herbata czarna, liściasta - za 100g;2001;2,21;zł
6220000000;herbata czarna, liściasta - za 100g;2002;2,22;zł
6220000000;herbata czarna, liściasta - za 100g;2003;2,15;zł
6220000000;herbata czarna, liściasta - za 100g;2004;2,24;zł
6220000000;herbata czarna, liściasta - za 100g;2005;2,39;zł
6220000000;herbata czarna, liściasta - za 100g;2006;2,37;zł
6220000000;herbata czarna, liściasta - za 100g;2007;2,57;zł
6220000000;herbata czarna, liściasta - za 100g;2008;2,99;zł
6220000000;herbata czarna, liściasta - za 100g;2009;3,15;zł
6220000000;herbata czarna, liściasta - za 100g;2010;3,36;zł
6220000000;herbata czarna, liściasta - za 100g;2011;3,32;zł
6220000000;herbata czarna, liściasta - za 100g;2012;3,48;zł
6220000000;herbata czarna, liściasta - za 100g;2013;3,66;zł
6220000000;herbata czarna, liściasta - za 100g;2014;3,53;zł
6220000000;herbata czarna, liściasta - za 100g;2015;3,52;zł
6220000000;sok jabłkowy - za 1l;1999;2,85;zł
6220000000;sok jabłkowy - za 1l;2000;3,39;zł
6220000000;sok jabłkowy - za 1l;2001;3,36;zł
6220000000;sok jabłkowy - za 1l;2002;3,22;zł
6220000000;sok jabłkowy - za 1l;2003;2,84;zł
6220000000;sok jabłkowy - za 1l;2004;2,81;zł
6220000000;sok jabłkowy - za 1l;2005;2,89;zł
6220000000;sok jabłkowy - za 1l;2006;2,87;zł
6220000000;sok jabłkowy - za 1l;2007;2,91;zł
6220000000;sok jabłkowy - za 1l;2008;3,41;zł
6220000000;sok jabłkowy - za 1l;2009;3,55;zł
6220000000;sok jabłkowy - za 1l;2010;3,55;zł
6220000000;sok jabłkowy - za 1l;2011;3,71;zł
6220000000;sok jabłkowy - za 1l;2012;3,71;zł
6220000000;sok jabłkowy - za 1l;2013;3,66;zł
6220000000;sok jabłkowy - za 1l;2014;3,65;zł
6220000000;sok jabłkowy - za 1l;2015;3,58;zł
6280000000;chleb pszenno-żytni - za 0,5kg;1999;;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2000;;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2001;1,38;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2002;1,29;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2003;1,21;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2004;1,28;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2005;1,27;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2006;1,29;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2007;1,49;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2008;1,7;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2009;1,68;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2010;1,74;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2011;2,01;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2012;2,02;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2013;1,98;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2014;1,98;zł
6280000000;chleb pszenno-żytni - za 0,5kg;2015;1,94;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;1999;9,36;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2000;12,44;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2001;14,11;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2002;13,65;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2003;11,57;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2004;12,97;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2005;12,81;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2006;12;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2007;11,88;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2008;12,34;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2009;13,16;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2010;11,73;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2011;12,57;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2012;13,88;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2013;13,72;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2014;12,56;zł
6280000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2015;11,1;zł
6280000000;kiełbasa sucha - za 1kg;1999;22,4;zł
6280000000;kiełbasa sucha - za 1kg;2000;25,67;zł
6280000000;kiełbasa sucha - za 1kg;2001;28,26;zł
6280000000;kiełbasa sucha - za 1kg;2002;29,18;zł
6280000000;kiełbasa sucha - za 1kg;2003;27,73;zł
6280000000;kiełbasa sucha - za 1kg;2004;28,05;zł
6280000000;kiełbasa sucha - za 1kg;2005;29,83;zł
6280000000;kiełbasa sucha - za 1kg;2006;29,66;zł
6280000000;kiełbasa sucha - za 1kg;2007;28,28;zł
6280000000;kiełbasa sucha - za 1kg;2008;29,51;zł
6280000000;kiełbasa sucha - za 1kg;2009;30,2;zł
6280000000;kiełbasa sucha - za 1kg;2010;30,72;zł
6280000000;kiełbasa sucha - za 1kg;2011;30,61;zł
6280000000;kiełbasa sucha - za 1kg;2012;31,78;zł
6280000000;kiełbasa sucha - za 1kg;2013;31,16;zł
6280000000;kiełbasa sucha - za 1kg;2014;30,6;zł
6280000000;kiełbasa sucha - za 1kg;2015;29,32;zł
6280000000;ser twarogowy półtłusty - za 1kg;1999;7,39;zł
6280000000;ser twarogowy półtłusty - za 1kg;2000;8,49;zł
6280000000;ser twarogowy półtłusty - za 1kg;2001;8,98;zł
6280000000;ser twarogowy półtłusty - za 1kg;2002;9,2;zł
6280000000;ser twarogowy półtłusty - za 1kg;2003;8,98;zł
6280000000;ser twarogowy półtłusty - za 1kg;2004;9,16;zł
6280000000;ser twarogowy półtłusty - za 1kg;2005;9,32;zł
6280000000;ser twarogowy półtłusty - za 1kg;2006;9,16;zł
6280000000;ser twarogowy półtłusty - za 1kg;2007;10,11;zł
6280000000;ser twarogowy półtłusty - za 1kg;2008;11,61;zł
6280000000;ser twarogowy półtłusty - za 1kg;2009;11,35;zł
6280000000;ser twarogowy półtłusty - za 1kg;2010;11,13;zł
6280000000;ser twarogowy półtłusty - za 1kg;2011;11,19;zł
6280000000;ser twarogowy półtłusty - za 1kg;2012;11,27;zł
6280000000;ser twarogowy półtłusty - za 1kg;2013;11,65;zł
6280000000;ser twarogowy półtłusty - za 1kg;2014;12,76;zł
6280000000;ser twarogowy półtłusty - za 1kg;2015;12,62;zł
6280000000;jaja kurze świeże - za 1szt.;1999;0,28;zł
6280000000;jaja kurze świeże - za 1szt.;2000;0,34;zł
6280000000;jaja kurze świeże - za 1szt.;2001;0,34;zł
6280000000;jaja kurze świeże - za 1szt.;2002;0,31;zł
6280000000;jaja kurze świeże - za 1szt.;2003;0,34;zł
6280000000;jaja kurze świeże - za 1szt.;2004;0,37;zł
6280000000;jaja kurze świeże - za 1szt.;2005;0,33;zł
6280000000;jaja kurze świeże - za 1szt.;2006;0,32;zł
6280000000;jaja kurze świeże - za 1szt.;2007;0,37;zł
6280000000;jaja kurze świeże - za 1szt.;2008;0,39;zł
6280000000;jaja kurze świeże - za 1szt.;2009;0,44;zł
6280000000;jaja kurze świeże - za 1szt.;2010;0,47;zł
6280000000;jaja kurze świeże - za 1szt.;2011;0,47;zł
6280000000;jaja kurze świeże - za 1szt.;2012;0,64;zł
6280000000;jaja kurze świeże - za 1szt.;2013;0,62;zł
6280000000;jaja kurze świeże - za 1szt.;2014;0,56;zł
6280000000;jaja kurze świeże - za 1szt.;2015;0,53;zł
6280000000;czekolada mleczna - za 100g;1999;2,19;zł
6280000000;czekolada mleczna - za 100g;2000;2,31;zł
6280000000;czekolada mleczna - za 100g;2001;2,39;zł
6280000000;czekolada mleczna - za 100g;2002;2,55;zł
6280000000;czekolada mleczna - za 100g;2003;2,63;zł
6280000000;czekolada mleczna - za 100g;2004;2,77;zł
6280000000;czekolada mleczna - za 100g;2005;3,02;zł
6280000000;czekolada mleczna - za 100g;2006;3,07;zł
6280000000;czekolada mleczna - za 100g;2007;3,17;zł
6280000000;czekolada mleczna - za 100g;2008;3,28;zł
6280000000;czekolada mleczna - za 100g;2009;3,23;zł
6280000000;czekolada mleczna - za 100g;2010;3,25;zł
6280000000;czekolada mleczna - za 100g;2011;3,41;zł
6280000000;czekolada mleczna - za 100g;2012;3,48;zł
6280000000;czekolada mleczna - za 100g;2013;3,45;zł
6280000000;czekolada mleczna - za 100g;2014;3,53;zł
6280000000;czekolada mleczna - za 100g;2015;3,94;zł
6280000000;kawa naturalna mielona - za 250g;1999;6,51;zł
6280000000;kawa naturalna mielona - za 250g;2000;6,52;zł
6280000000;kawa naturalna mielona - za 250g;2001;5,75;zł
6280000000;kawa naturalna mielona - za 250g;2002;4,64;zł
6280000000;kawa naturalna mielona - za 250g;2003;4,42;zł
6280000000;kawa naturalna mielona - za 250g;2004;4,52;zł
6280000000;kawa naturalna mielona - za 250g;2005;4,71;zł
6280000000;kawa naturalna mielona - za 250g;2006;4,56;zł
6280000000;kawa naturalna mielona - za 250g;2007;5,02;zł
6280000000;kawa naturalna mielona - za 250g;2008;5,64;zł
6280000000;kawa naturalna mielona - za 250g;2009;5,74;zł
6280000000;kawa naturalna mielona - za 250g;2010;5,95;zł
6280000000;kawa naturalna mielona - za 250g;2011;6,42;zł
6280000000;kawa naturalna mielona - za 250g;2012;7,39;zł
6280000000;kawa naturalna mielona - za 250g;2013;6,76;zł
6280000000;kawa naturalna mielona - za 250g;2014;6,5;zł
6280000000;kawa naturalna mielona - za 250g;2015;6,6;zł
6280000000;herbata czarna, liściasta - za 100g;1999;1,8;zł
6280000000;herbata czarna, liściasta - za 100g;2000;2,06;zł
6280000000;herbata czarna, liściasta - za 100g;2001;2,17;zł
