Kod;Wiek;Rok;Wartosc;Jednostka miary;Płeć
4080000000;75-79;2011;17505;osoba;kobiety
4080000000;75-79;2012;17385;osoba;kobiety
4080000000;75-79;2013;17206;osoba;kobiety
4080000000;75-79;2014;17002;osoba;kobiety
4080000000;75-79;2015;16735;osoba;kobiety
4080000000;80-84;2010;18760;osoba;ogółem
4080000000;80-84;2011;19217;osoba;ogółem
4080000000;80-84;2012;19881;osoba;ogółem
4080000000;80-84;2013;19887;osoba;ogółem
4080000000;80-84;2014;19940;osoba;ogółem
4080000000;80-84;2015;19995;osoba;ogółem
4080000000;80-84;2010;5627;osoba;mężczyźni
4080000000;80-84;2011;5948;osoba;mężczyźni
4080000000;80-84;2012;6217;osoba;mężczyźni
4080000000;80-84;2013;6239;osoba;mężczyźni
4080000000;80-84;2014;6255;osoba;mężczyźni
4080000000;80-84;2015;6258;osoba;mężczyźni
4080000000;80-84;2010;13133;osoba;kobiety
4080000000;80-84;2011;13269;osoba;kobiety
4080000000;80-84;2012;13664;osoba;kobiety
4080000000;80-84;2013;13648;osoba;kobiety
4080000000;80-84;2014;13685;osoba;kobiety
4080000000;80-84;2015;13737;osoba;kobiety
4080000000;85 i więcej;2010;11906;osoba;ogółem
4080000000;85 i więcej;2011;12730;osoba;ogółem
4080000000;85 i więcej;2012;13497;osoba;ogółem
4080000000;85 i więcej;2013;14389;osoba;ogółem
4080000000;85 i więcej;2014;15416;osoba;ogółem
4080000000;85 i więcej;2015;16324;osoba;ogółem
4080000000;85 i więcej;2010;3080;osoba;mężczyźni
4080000000;85 i więcej;2011;3179;osoba;mężczyźni
4080000000;85 i więcej;2012;3342;osoba;mężczyźni
4080000000;85 i więcej;2013;3581;osoba;mężczyźni
4080000000;85 i więcej;2014;3880;osoba;mężczyźni
4080000000;85 i więcej;2015;4122;osoba;mężczyźni
4080000000;85 i więcej;2010;8826;osoba;kobiety
4080000000;85 i więcej;2011;9551;osoba;kobiety
4080000000;85 i więcej;2012;10155;osoba;kobiety
4080000000;85 i więcej;2013;10808;osoba;kobiety
4080000000;85 i więcej;2014;11536;osoba;kobiety
4080000000;85 i więcej;2015;12202;osoba;kobiety
4080000000;0-14;2010;;osoba;ogółem
4080000000;0-14;2011;;osoba;ogółem
4080000000;0-14;2012;;osoba;ogółem
4080000000;0-14;2013;155408;osoba;ogółem
4080000000;0-14;2014;154752;osoba;ogółem
4080000000;0-14;2015;153972;osoba;ogółem
4080000000;0-14;2010;;osoba;mężczyźni
4080000000;0-14;2011;;osoba;mężczyźni
4080000000;0-14;2012;;osoba;mężczyźni
4080000000;0-14;2013;79513;osoba;mężczyźni
4080000000;0-14;2014;79181;osoba;mężczyźni
4080000000;0-14;2015;78828;osoba;mężczyźni
4080000000;0-14;2010;;osoba;kobiety
4080000000;0-14;2011;;osoba;kobiety
4080000000;0-14;2012;;osoba;kobiety
4080000000;0-14;2013;75895;osoba;kobiety
4080000000;0-14;2014;75571;osoba;kobiety
4080000000;0-14;2015;75144;osoba;kobiety
4300000000;ogółem;2010;3446745;osoba;ogółem
4300000000;ogółem;2011;3455477;osoba;ogółem
4300000000;ogółem;2012;3462196;osoba;ogółem
4300000000;ogółem;2013;3467016;osoba;ogółem
4300000000;ogółem;2014;3472579;osoba;ogółem
4300000000;ogółem;2015;3475323;osoba;ogółem
4300000000;ogółem;2010;1676618;osoba;mężczyźni
4300000000;ogółem;2011;1680585;osoba;mężczyźni
4300000000;ogółem;2012;1683898;osoba;mężczyźni
4300000000;ogółem;2013;1686342;osoba;mężczyźni
4300000000;ogółem;2014;1689486;osoba;mężczyźni
4300000000;ogółem;2015;1690930;osoba;mężczyźni
4300000000;ogółem;2010;1770127;osoba;kobiety
4300000000;ogółem;2011;1774892;osoba;kobiety
4300000000;ogółem;2012;1778298;osoba;kobiety
4300000000;ogółem;2013;1780674;osoba;kobiety
4300000000;ogółem;2014;1783093;osoba;kobiety
4300000000;ogółem;2015;1784393;osoba;kobiety
4300000000;0-4;2010;201317;osoba;ogółem
4300000000;0-4;2011;202526;osoba;ogółem
4300000000;0-4;2012;201168;osoba;ogółem
4300000000;0-4;2013;195499;osoba;ogółem
4300000000;0-4;2014;190438;osoba;ogółem
4300000000;0-4;2015;186101;osoba;ogółem
4300000000;0-4;2010;103908;osoba;mężczyźni
4300000000;0-4;2011;104311;osoba;mężczyźni
4300000000;0-4;2012;103611;osoba;mężczyźni
4300000000;0-4;2013;100610;osoba;mężczyźni
4300000000;0-4;2014;97917;osoba;mężczyźni
4300000000;0-4;2015;95737;osoba;mężczyźni
4300000000;0-4;2010;97409;osoba;kobiety
4300000000;0-4;2011;98215;osoba;kobiety
4300000000;0-4;2012;97557;osoba;kobiety
4300000000;0-4;2013;94889;osoba;kobiety
4300000000;0-4;2014;92521;osoba;kobiety
4300000000;0-4;2015;90364;osoba;kobiety
4300000000;05.wrz;2010;171195;osoba;ogółem
4300000000;05.wrz;2011;173680;osoba;ogółem
4300000000;05.wrz;2012;179379;osoba;ogółem
4300000000;05.wrz;2013;187825;osoba;ogółem
4300000000;05.wrz;2014;196032;osoba;ogółem
4300000000;05.wrz;2015;201276;osoba;ogółem
4300000000;05.wrz;2010;88151;osoba;mężczyźni
4300000000;05.wrz;2011;89463;osoba;mężczyźni
4300000000;05.wrz;2012;92588;osoba;mężczyźni
4300000000;05.wrz;2013;96928;osoba;mężczyźni
4300000000;05.wrz;2014;101318;osoba;mężczyźni
4300000000;05.wrz;2015;103914;osoba;mężczyźni
4300000000;05.wrz;2010;83044;osoba;kobiety
4300000000;05.wrz;2011;84217;osoba;kobiety
4300000000;05.wrz;2012;86791;osoba;kobiety
4300000000;05.wrz;2013;90897;osoba;kobiety
4300000000;05.wrz;2014;94714;osoba;kobiety
4300000000;05.wrz;2015;97362;osoba;kobiety
4300000000;pa�.14;2010;184529;osoba;ogółem
4300000000;pa�.14;2011;180147;osoba;ogółem
4300000000;pa�.14;2012;175620;osoba;ogółem
4300000000;pa�.14;2013;172420;osoba;ogółem
4300000000;pa�.14;2014;170537;osoba;ogółem
4300000000;pa�.14;2015;170775;osoba;ogółem
4300000000;pa�.14;2010;94790;osoba;mężczyźni
4300000000;pa�.14;2011;92699;osoba;mężczyźni
4300000000;pa�.14;2012;90363;osoba;mężczyźni
4300000000;pa�.14;2013;88578;osoba;mężczyźni
4300000000;pa�.14;2014;87841;osoba;mężczyźni
4300000000;pa�.14;2015;87938;osoba;mężczyźni
4300000000;pa�.14;2010;89739;osoba;kobiety
4300000000;pa�.14;2011;87448;osoba;kobiety
4300000000;pa�.14;2012;85257;osoba;kobiety
4300000000;pa�.14;2013;83842;osoba;kobiety
4300000000;pa�.14;2014;82696;osoba;kobiety
4300000000;pa�.14;2015;82837;osoba;kobiety
4300000000;15-19;2010;223450;osoba;ogółem
4300000000;15-19;2011;212851;osoba;ogółem
4300000000;15-19;2012;204415;osoba;ogółem
4300000000;15-19;2013;196251;osoba;ogółem
4300000000;15-19;2014;189208;osoba;ogółem
4300000000;15-19;2015;184012;osoba;ogółem
4300000000;15-19;2010;114429;osoba;mężczyźni
4300000000;15-19;2011;109140;osoba;mężczyźni
4300000000;15-19;2012;104854;osoba;mężczyźni
4300000000;15-19;2013;100711;osoba;mężczyźni
4300000000;15-19;2014;97153;osoba;mężczyźni
4300000000;15-19;2015;94492;osoba;mężczyźni
4300000000;15-19;2010;109021;osoba;kobiety
4300000000;15-19;2011;103711;osoba;kobiety
4300000000;15-19;2012;99561;osoba;kobiety
4300000000;15-19;2013;95540;osoba;kobiety
4300000000;15-19;2014;92055;osoba;kobiety
4300000000;15-19;2015;89520;osoba;kobiety
4300000000;20-24;2010;263948;osoba;ogółem
4300000000;20-24;2011;257336;osoba;ogółem
4300000000;20-24;2012;250055;osoba;ogółem
4300000000;20-24;2013;242428;osoba;ogółem
4300000000;20-24;2014;233454;osoba;ogółem
4300000000;20-24;2015;222451;osoba;ogółem
4300000000;20-24;2010;134213;osoba;mężczyźni
4300000000;20-24;2011;131065;osoba;mężczyźni
4300000000;20-24;2012;127170;osoba;mężczyźni
4300000000;20-24;2013;123610;osoba;mężczyźni
4300000000;20-24;2014;119096;osoba;mężczyźni
4300000000;20-24;2015;113810;osoba;mężczyźni
4300000000;20-24;2010;129735;osoba;kobiety
4300000000;20-24;2011;126271;osoba;kobiety
4300000000;20-24;2012;122885;osoba;kobiety
4300000000;20-24;2013;118818;osoba;kobiety
4300000000;20-24;2014;114358;osoba;kobiety
4300000000;20-24;2015;108641;osoba;kobiety
4300000000;25-29;2010;300934;osoba;ogółem
4300000000;25-29;2011;299790;osoba;ogółem
4300000000;25-29;2012;292732;osoba;ogółem
4300000000;25-29;2013;282908;osoba;ogółem
4300000000;25-29;2014;272428;osoba;ogółem
4300000000;25-29;2015;263922;osoba;ogółem
4300000000;25-29;2010;152454;osoba;mężczyźni
4300000000;25-29;2011;151719;osoba;mężczyźni
4300000000;25-29;2012;148315;osoba;mężczyźni
4300000000;25-29;2013;143416;osoba;mężczyźni
4300000000;25-29;2014;138301;osoba;mężczyźni
4300000000;25-29;2015;133769;osoba;mężczyźni
4300000000;25-29;2010;148480;osoba;kobiety
4300000000;25-29;2011;148071;osoba;kobiety
4300000000;25-29;2012;144417;osoba;kobiety
4300000000;25-29;2013;139492;osoba;kobiety
4300000000;25-29;2014;134127;osoba;kobiety
4300000000;25-29;2015;130153;osoba;kobiety
4300000000;30-34;2010;288437;osoba;ogółem
4300000000;30-34;2011;289419;osoba;ogółem
4300000000;30-34;2012;293250;osoba;ogółem
4300000000;30-34;2013;299234;osoba;ogółem
4300000000;30-34;2014;301212;osoba;ogółem
4300000000;30-34;2015;301058;osoba;ogółem
4300000000;30-34;2010;146325;osoba;mężczyźni
4300000000;30-34;2011;146713;osoba;mężczyźni
4300000000;30-34;2012;148713;osoba;mężczyźni
4300000000;30-34;2013;151628;osoba;mężczyźni
4300000000;30-34;2014;152273;osoba;mężczyźni
4300000000;30-34;2015;152441;osoba;mężczyźni
4300000000;30-34;2010;142112;osoba;kobiety
4300000000;30-34;2011;142706;osoba;kobiety
4300000000;30-34;2012;144537;osoba;kobiety
4300000000;30-34;2013;147606;osoba;kobiety
4300000000;30-34;2014;148939;osoba;kobiety
4300000000;30-34;2015;148617;osoba;kobiety
4300000000;35-39;2010;252889;osoba;ogółem
4300000000;35-39;2011;262478;osoba;ogółem
4300000000;35-39;2012;269827;osoba;ogółem
4300000000;35-39;2013;275233;osoba;ogółem
4300000000;35-39;2014;282120;osoba;ogółem
4300000000;35-39;2015;286749;osoba;ogółem
4300000000;35-39;2010;128130;osoba;mężczyźni
4300000000;35-39;2011;132886;osoba;mężczyźni
4300000000;35-39;2012;136658;osoba;mężczyźni
4300000000;35-39;2013;139273;osoba;mężczyźni
4300000000;35-39;2014;143168;osoba;mężczyźni
4300000000;35-39;2015;145476;osoba;mężczyźni
4300000000;35-39;2010;124759;osoba;kobiety
4300000000;35-39;2011;129592;osoba;kobiety
4300000000;35-39;2012;133169;osoba;kobiety
4300000000;35-39;2013;135960;osoba;kobiety
4300000000;35-39;2014;138952;osoba;kobiety
4300000000;35-39;2015;141273;osoba;kobiety
4300000000;40-44;2010;211115;osoba;ogółem
4300000000;40-44;2011;216334;osoba;ogółem
4300000000;40-44;2012;224056;osoba;ogółem
4300000000;40-44;2013;232147;osoba;ogółem
4300000000;40-44;2014;240862;osoba;ogółem
4300000000;40-44;2015;250424;osoba;ogółem
4300000000;40-44;2010;106260;osoba;mężczyźni
4300000000;40-44;2011;109062;osoba;mężczyźni
4300000000;40-44;2012;112951;osoba;mężczyźni
4300000000;40-44;2013;117385;osoba;mężczyźni
4300000000;40-44;2014;121753;osoba;mężczyźni
4300000000;40-44;2015;126385;osoba;mężczyźni
4300000000;40-44;2010;104855;osoba;kobiety
4300000000;40-44;2011;107272;osoba;kobiety
4300000000;40-44;2012;111105;osoba;kobiety
4300000000;40-44;2013;114762;osoba;kobiety
4300000000;40-44;2014;119109;osoba;kobiety
4300000000;40-44;2015;124039;osoba;kobiety
4300000000;45-49;2010;215781;osoba;ogółem
4300000000;45-49;2011;210919;osoba;ogółem
4300000000;45-49;2012;207652;osoba;ogółem
4300000000;45-49;2013;205317;osoba;ogółem
4300000000;45-49;2014;205512;osoba;ogółem
4300000000;45-49;2015;207880;osoba;ogółem
4300000000;45-49;2010;107393;osoba;mężczyźni
4300000000;45-49;2011;105107;osoba;mężczyźni
4300000000;45-49;2012;103529;osoba;mężczyźni
4300000000;45-49;2013;102422;osoba;mężczyźni
4300000000;45-49;2014;102681;osoba;mężczyźni
4300000000;45-49;2015;104045;osoba;mężczyźni
4300000000;45-49;2010;108388;osoba;kobiety
4300000000;45-49;2011;105812;osoba;kobiety
4300000000;45-49;2012;104123;osoba;kobiety
4300000000;45-49;2013;102895;osoba;kobiety
4300000000;45-49;2014;102831;osoba;kobiety
4300000000;45-49;2015;103835;osoba;kobiety
4300000000;50-54;2010;256170;osoba;ogółem
4300000000;50-54;2011;247119;osoba;ogółem
4300000000;50-54;2012;235260;osoba;ogółem
4300000000;50-54;2013;226053;osoba;ogółem
4300000000;50-54;2014;216989;osoba;ogółem
4300000000;50-54;2015;210711;osoba;ogółem
4300000000;50-54;2010;125392;osoba;mężczyźni
4300000000;50-54;2011;120910;osoba;mężczyźni
4300000000;50-54;2012;115338;osoba;mężczyźni
4300000000;50-54;2013;110924;osoba;mężczyźni
4300000000;50-54;2014;106630;osoba;mężczyźni
4300000000;50-54;2015;103884;osoba;mężczyźni
4300000000;50-54;2010;130778;osoba;kobiety
4300000000;50-54;2011;126209;osoba;kobiety
4300000000;50-54;2012;119922;osoba;kobiety
4300000000;50-54;2013;115129;osoba;kobiety
4300000000;50-54;2014;110359;osoba;kobiety
4300000000;50-54;2015;106827;osoba;kobiety
4300000000;55-59;2010;248453;osoba;ogółem
4300000000;55-59;2011;250952;osoba;ogółem
4300000000;55-59;2012;254013;osoba;ogółem
4300000000;55-59;2013;254368;osoba;ogółem
4300000000;55-59;2014;253072;osoba;ogółem
4300000000;55-59;2015;246613;osoba;ogółem
4300000000;55-59;2010;118498;osoba;mężczyźni
4300000000;55-59;2011;120042;osoba;mężczyźni
4300000000;55-59;2012;121633;osoba;mężczyźni
4300000000;55-59;2013;122144;osoba;mężczyźni
4300000000;55-59;2014;121754;osoba;mężczyźni
4300000000;55-59;2015;118768;osoba;mężczyźni
4300000000;55-59;2010;129955;osoba;kobiety
4300000000;55-59;2011;130910;osoba;kobiety
4300000000;55-59;2012;132380;osoba;kobiety
4300000000;55-59;2013;132224;osoba;kobiety
4300000000;55-59;2014;131318;osoba;kobiety
4300000000;55-59;2015;127845;osoba;kobiety
4300000000;60-64;2010;220173;osoba;ogółem
4300000000;60-64;2011;221794;osoba;ogółem
4300000000;60-64;2012;226255;osoba;ogółem
4300000000;60-64;2013;228989;osoba;ogółem
4300000000;60-64;2014;231424;osoba;ogółem
4300000000;60-64;2015;235077;osoba;ogółem
4300000000;60-64;2010;101773;osoba;mężczyźni
4300000000;60-64;2011;102695;osoba;mężczyźni
4300000000;60-64;2012;104896;osoba;mężczyźni
4300000000;60-64;2013;106079;osoba;mężczyźni
4300000000;60-64;2014;107468;osoba;mężczyźni
4300000000;60-64;2015;109315;osoba;mężczyźni
4300000000;60-64;2010;118400;osoba;kobiety
4300000000;60-64;2011;119099;osoba;kobiety
4300000000;60-64;2012;121359;osoba;kobiety
4300000000;60-64;2013;122910;osoba;kobiety
4300000000;60-64;2014;123956;osoba;kobiety
4300000000;60-64;2015;125762;osoba;kobiety
4300000000;65-69;2010;107040;osoba;ogółem
4300000000;65-69;2011;126715;osoba;ogółem
4300000000;65-69;2012;144184;osoba;ogółem
4300000000;65-69;2013;164249;osoba;ogółem
4300000000;65-69;2014;184923;osoba;ogółem
4300000000;65-69;2015;202867;osoba;ogółem
4300000000;65-69;2010;47181;osoba;mężczyźni
4300000000;65-69;2011;56091;osoba;mężczyźni
4300000000;65-69;2012;64017;osoba;mężczyźni
4300000000;65-69;2013;73255;osoba;mężczyźni
4300000000;65-69;2014;82441;osoba;mężczyźni
4300000000;65-69;2015;90449;osoba;mężczyźni
4300000000;65-69;2010;59859;osoba;kobiety
4300000000;65-69;2011;70624;osoba;kobiety
4300000000;65-69;2012;80167;osoba;kobiety
4300000000;65-69;2013;90994;osoba;kobiety
4300000000;65-69;2014;102482;osoba;kobiety
4300000000;65-69;2015;112418;osoba;kobiety
4300000000;70 i więcej;2010;301314;osoba;ogółem
4300000000;70 i więcej;2011;303417;osoba;ogółem
4300000000;70 i więcej;2012;304330;osoba;ogółem
4300000000;70 i więcej;2013;304095;osoba;ogółem
4300000000;70 i więcej;2014;304368;osoba;ogółem
4300000000;70 i więcej;2015;305407;osoba;ogółem
4300000000;70 i więcej;2010;107721;osoba;mężczyźni
4300000000;70 i więcej;2011;108682;osoba;mężczyźni
4300000000;70 i więcej;2012;109262;osoba;mężczyźni
4300000000;70 i więcej;2013;109379;osoba;mężczyźni
4300000000;70 i więcej;2014;109692;osoba;mężczyźni
4300000000;70 i więcej;2015;110507;osoba;mężczyźni
4300000000;70 i więcej;2010;193593;osoba;kobiety
4300000000;70 i więcej;2011;194735;osoba;kobiety
4300000000;70 i więcej;2012;195068;osoba;kobiety
4300000000;70 i więcej;2013;194716;osoba;kobiety
4300000000;70 i więcej;2014;194676;osoba;kobiety
4300000000;70 i więcej;2015;194900;osoba;kobiety
4300000000;70-74;2010;107648;osoba;ogółem
4300000000;70-74;2011;105255;osoba;ogółem
4300000000;70-74;2012;102309;osoba;ogółem
4300000000;70-74;2013;98860;osoba;ogółem
4300000000;70-74;2014;95109;osoba;ogółem
4300000000;70-74;2015;94920;osoba;ogółem
4300000000;70-74;2010;43407;osoba;mężczyźni
4300000000;70-74;2011;42724;osoba;mężczyźni
4300000000;70-74;2012;41948;osoba;mężczyźni
4300000000;70-74;2013;40736;osoba;mężczyźni
4300000000;70-74;2014;39588;osoba;mężczyźni
4300000000;70-74;2015;39829;osoba;mężczyźni
4300000000;70-74;2010;64241;osoba;kobiety
4300000000;70-74;2011;62531;osoba;kobiety
4300000000;70-74;2012;60361;osoba;kobiety
4300000000;70-74;2013;58124;osoba;kobiety
4300000000;70-74;2014;55521;osoba;kobiety
4300000000;70-74;2015;55091;osoba;kobiety
4300000000;75-79;2010;89541;osoba;ogółem
